"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Pacific island small states","PSS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","30445540.1236028","33787123.7957056","33787123.7957056","33942846.6773663","36657847.3208835","35787176.2237465","33887609.9418888","40053226.3226197","36367966.1676568","48234699.3580367","58655971.3274929","87836861.7681826","107618590.826816","110181788.497141","112184118.801137","124660084.816672","173894417.842859","193272316.442144","171740102.72989","171358409.416294","137350556.746718","154502815.597016","144413919.046098","177568321.395401","188348373.65508","150076865.011041","202391903.489845","239573010.325269","260932833.050114","271860016.073642","307646572.020985","361995228.725106","365129805.860497","380759968.60525","405054633.415128","332248134.238646","345402431.99227","330659964.059225","356558791.731766","375826796.041853","427403382.768788","528912204.885691","555104884.183362","593819394.032106","631820724.636999","668371239.911658","557871835.394325","617566810.540494","709586966.862488","733374834.761581","759359913.048513","810962823.525755","737267419.961658","794695158.129871","871579860.906607","892883795.887536","879880252.70594","769567218.157468","783606589.377772","",
"Post-demographic dividend","PST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4406598127389.95","4329565173005.67","4486989958197.1","4541649284404.66","4215885846394.49","4269339513168.3","4732580428967.73","5227919146372.98","5414328750213.08","5633903480340.21","6096071088990.15","6242545962646.87","5474216119096.97","5971765824882.44","6376899412251.08","6294111818628.69","6233782466359.14","6335533293892.81","6022929264889.49","6125757502355.56","6385772013014.3","6757867939706.49","6647742773055.13","6342117308765.37","7111456500430.58","",
"French Polynesia","PYF","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5673365714.28571","6447118873.62637","7118693763.73626","7633155824.17582","8129214807.69231","8816171373.62637","9233673956.04395","9858829148.35165","11718913021.978","13328220686.8132","15675024697.8022","15876100027.4725","19662368598.9011","20280136923.0769","20915613269.2308","14419966675.8242","12860941758.2418","12963920714.2857","15102077252.7473","13703715054.9451","11424759017.0758","15747954187.4651","",
"Romania","ROU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9200000000","7544583333.33333","7024210526.31579","8632990332.32628","8936055090.99852","9441453130.06812","8517578125","8919107706.17395","6967586251.87504","7380947993.91957","8895254808.85035","10046679776.1307","12166927710.8434","15925697827.619","20938840649.3462","25753435386.2585","36711889431.1611","47031878994.7993","36573902207.0639","39724188929.7964","49912746834.6126","38113199930.7998","38368490639.7428","42966469604.6817","35946775844.4217","37288258770.201","41635731030.2282","46088009945.1999","43096085325.279","39865362865.2215","44210941255.6485","",
"Russian Federation","RUS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52488868835.7257","61829504535.3838","89932097209.3023","119799591389.6","151372532860.138","196445746853.109","248016763033.69","157696310141.019","195425347910.129","234686770392.379","252083265893.423","253485789566.261","233427028925.275","168840117314.897","149387640110.714","193827583400.18","212467725715.316","219583451809.378","199919600640.178","256958265657.266","",
"Rwanda","RWA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","3060000","2562285.71428571","3925000","7518999","7653998","7900001","8324366.42051284","10097172.7919223","11915826.6008913","13443968.2292143","70223110.1256755","78340591.8630937","106321883.231476","141248146.397446","141883734.933505","191485628.701465","221431083.87649","189737802.493015","227204858.997293","221524073.432975","235409847.626592","309746797.897955","232052112.619336","248053239.011769","251098587.630538","466811074.965265","308530730.033029","245634937.94918","226328883.712224","130000002.272727","132201903.789844","159588687.829998","222863544.498753","223492956.289838","220715040.550467","199034529.974888","178098064.547004","191741002.496607","189948944.955408","210020278.847136","255339242.260891","298209041.955534","330747502.079696","410565116.091526","452239058.367748","504965523.178415","575329435.879838","633133814.676366","533089713.532807","560936102.894652","583101204.734923","582287871.156803","710420233.531352","735499772.730809","866471970.605454","890276249.419577","1016601040.15194","",
"South Asia","SAS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","6407932627.94713","7066827385.45596","7831163811.0018","8840170396.7061","9710686553.87913","10455212456.4559","8317909808.88274","8404151619.66042","9123912223.93174","10485322748.9735","11499163341.4577","12729123798.347","13001585166.4973","15115859201.6279","19655556991.0556","19521848215.0062","20330014721.7343","23827525223.3528","28010623184.3879","32541521411.0387","38248577354.7217","40135381269.5463","40698360669.8522","44106420123.9962","44170553461.411","47170838941.1951","49635266686.4962","55082043911.758","58729640814.1482","61329696688.2317","65453910048.7106","55675385286.4842","59763484804.7878","59776954699.1537","70998749968.8397","82152947764.4867","88045676592.139","87978749139.9149","86266912194.0132","89583465043.0084","94175896282.3893","93920203984.0224","100902777397.517","118069863313.542","139767496700.347","163048576060.101","198857795327.611","246708456326.091","255114910551.13","278556719946.483","341033860074.998","360851506525.169","359667985042.478","357008499568.694","387045347751.451","412785893297.263","453366951165.318","511917217463.011","527670905105.117","514111601304.949","493347760473.5","592990525192.743","",
"Saudi Arabia","SAU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","324444444.444444","345777777.777778","443702446.133333","489096243.135419","577092642.708936","787216806.318459","2215676765.91549","2359937242.46645","2963751957.2238","3186344342.00448","3660632646.78197","5673398801.17829","6737149100.00902","8913430930.96822","7537910223.73257","8151136314.32706","9273304465.09648","8290612053.00939","6770039275.99244","7809515172.22964","8058828405.60748","8369975818.69159","10049383356.4753","11250681548.7316","12300147850.4673","12035770333.7784","12641682937.2497","13714097089.4526","15478044699.5995","16648899225.6342","15491746666.6667","16746666666.6667","18210672480","18454815733.3333","19460116053.3333","23004422480","26734277866.6667","31348588615.1958","36173729372.4967","41350039786.5243","46693342773.3333","46559935653.3333","58178887452.9971","67200865798.4997","72047874945.4565","74152352995.1613","81650339306.8456","82990698795.564","83242736859.1557","88773671032.852","99128074071.8632","96924339788.1832","85214761573.2571","108820264484.136","",
"Sudan","SDN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","58333333.3333333","62666666.6666667","67333333.3333333","73666666.6666667","80666666.6666667","93000000","127666666.666667","136000000","140666666.666667","153000000","165666666.666667","170333333.333333","177000000","208666666.666667","277333333.333333","340666666.666667","401333333.333333","466000000","436750000","564000000","608200000","681333333.333333","547900000","578615384.615385","808923076.923077","654434782.608696","829080000","1022633333.33333","1186666666.66667","1777777777.77778","2804444444.44444","2740000000","401026694.045175","470684243.5656","663294198.895028","639989671.199862","799488327.470419","986541346.703053","957001643.426295","890961393.783409","1017559583.07405","1013053382.2961","1163963844.89765","1263722584.10606","1480619091.93129","1779336808.83379","2049460373.01405","2672610485.59099","2921163525.02153","2994251444.70997","","","","","","","","","","","","","",
"Senegal","SEN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1335503081.9371","1253083073.40948","1365599480.58275","1512464780.69035","1804242551.35477","2112036993.54114","2191433304.04978","2251319898.56546","2605181623.02404","2956077352.69058","2545506300.10968","2510554407.76096","3072206747.98822","3001483841.44902","3288069177.21739","3365021641.19903","3029363255.15885","3125021093.287","3318571885.93536","3589011723.00122","3485350164.10342","3502449677.37228","4077911664.22346","",
"Singapore","SGP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","74545929.7007709","78759963.4130406","88658042.5976741","107310858.486868","114562916.503332","131941722.200444","154514569.449889","178949431.595453","215373056.317784","268489481.249183","335228015.157455","421011368.090945","548890418.592454","787164444.444444","1148653047.93684","1207681890.927","1397166111.41568","1495588473.36895","1754201852.91465","2347537379.06772","3155614825.71507","3651270315.71082","3585648695.98145","3817242990.65421","4226833885.47089","3853405841.26389","4203172583.06441","5039450721.04345","6616476733.1434","7708109719.73763","8820745526.32928","11575629522.4313","12693554327.8085","14830795890.5805","17409257561.8698","21061521094.9626","22309078014.1844","22179014008.6207","19449569789.675","19716637168.1416","24846287703.0162","21007255678.9641","22891656428.013","24182298243.6","31196899775.1745","34606164383.5616","39502989489.584","43105168867.3612","39856314933.9176","39361223788.2434","49817601760.176","54704086500.2385","56411298711.6908","54251578358.5071","56672480467.2086","55715885947.0468","55822005066.9562","63776812223.9119","78175489323.8434","72965034452.4263","68903747191.4184","83661630070.7108","",
"Solomon Islands","SLB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25366711.5202707","28858872.0990821","32417429.1823265","39647808.6602274","51855723.9937271","58983724.6221557","66865301.0552452","79025358.0507161","98818263.9079738","109854252.773548","111146108.653675","131886160.56296","103048757.375516","108376739.387534","151913177.980069","164325683.747249","167604668.80368","148720383.763119","","",
"Sierra Leone","SLE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","21256476.0396353","20649991.7400033","21069991.5720034","21333679.4590497","20100008.0400032","22200008.8800036","24000009.6000038","25033277.4096335","27847778.7962267","31604401.0965992","34250538.5984867","34954901.5400068","31316271.8809532","36851286.5242041","49663814.1809291","53360076.4449322","53534006.4774243","66387714.6061599","84164211.0362088","64524512.9499875","59961353.8118289","","","26471054.5204881","29803930.6145045","51729722.6355475","28089251.4505021","39296522.4981564","46365638.7665198","72988546.2555066","85679222.7714334","75190677.9661017","76135549.0387748","40727457.9724911","25752110.514198","19863651.4798803","21274795.6598633","38682509.1760441","40422789.0424011","38233288.7686869","37616183.0600081","41077455.6575982","49410095.0157419","53321718.6682316","61056481.4589041","52220447.0338044","56132144.3030099","66331786.6905904","76707737.8888249","80754014.4901588","76862738.0799419","74613566.4696611","66907273.5207765","73209961.8979507","85750451.5748002","79556871.2514724","76589174.8906298","87676417.8290941","",
"El Salvador","SLV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","166200000","187160000","199280000","211400000","220000000","228720000","244080000","262000000","285800000","331600000","377400000","430560000","489200000","566400000","615920000","589440000","586440000","563474800","581808600","624983500","677847100","660526300","785172400","832208900","911292300","901682576.29","987234100","1143333500","1368868600","1532770500","1709461400","1788514200","1884220700","2038585600","2185618600","2301934400","2364184800","2391013200","2396680000","2409745000","2443650000","2616070000","2760380000","3033330000","2847750000","2977670000","3295460000","3458870000","3513560000","3632180000","3840940000","3939740000","4017810000","4082110000","4182350000","3666670000","4361630000","",
"San Marino","SMR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404308041.850125","419846103.283926","437986759.383202","532819025.330657","494396584.081496","485110084.205128","","",
"Somalia","SOM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","5501997.79920088","5501997.79920088","5501997.79920088","5501997.79920088","5501997.79920088","5501966.98819807","10667935.992384","13537918.7724874","15833904.99657","21742857.1428571","26600000","29444771.7644418","30658586.5532012","33511104.0356603","31723590.1509134","35965051.6282764","53566307.2279587","23405804.057971","20787286.1878453","29265098.1627297","26892746.1867204","29549778.0596069","37862865.2316207","32909060.4588846","35480266.5384907","41583054.8956661","48151879.3734084","50363479.050766","52898365.212303","47446109.0909091","40602926.6683192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3950000000","4703985102.42086","5328839876.19032","4116531084.26048","4235938772.88513","1864716563.8422","3214506147.47055","3844157376.82516","4538811921.07722","5354934962.16261","5408093977.55787","6033950001.34037","7670620236.59832","8959177007.9051","6737229323.20814","6399802390.10201","7501171362.57149","6851894836.27419","7800579857.18463","7042228237.4473","5856363395.74714","6027147349.11424","6665158979.90792","7356729366.8786","7048151251.88124","7087830652.95507","8202089824.63059","",
"Sub-Saharan Africa (excluding high income)","SSA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","71474943800.2636","63812645055.7962","56612308601.9104","44841622733.4693","41230594054.5514","40947465408.8524","46860537679.5671","50959104887.2027","51103775842.9345","60299714236.4949","61589559055.7131","59022450772.4921","53690521599.7268","53873638978.8542","62197519956.4753","61285005553.5979","63669835420.8442","58920655719.8412","57160750002.2461","58817502318.6581","56006612958.1748","57646071580.6867","74484468565.253","90187638583.9302","101337820918.624","107912188574.935","121953078977.716","131879451083.419","128934927827.568","142617567725.989","159407945103.817","162884910459.603","180063086206.062","190515191163.51","169359005598.542","154238054130.511","167338957648.787","189572761653.564","197974802867.997","190400549497.089","221166397846.892","",
"South Sudan","SSD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268193563.811983","319238548.792103","340392381.448219","307554165.272666","324055389.830508","740237525.423729","373605864.40678","424035514.122413","","","","","","","",
"Sub-Saharan Africa","SSF","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","71481754104.5178","63819644297.7257","56621837131.8661","44852570313.9874","41244325312.0936","40964545274.1776","46882738257.9155","50986894099.0455","51130376724.0612","60334788893.2164","61628081463.4581","59072986941.1512","53739839678.7355","53928316001.3813","62261392984.7166","61349652309.2548","63751093603.1858","59013450128.1678","57256397809.2757","58937668772.9317","56120333588.8901","57775767198.784","74601526821.8465","90251879480.4597","101418365226.025","108003608784.634","122052327631.538","131969520614.141","129001268182.523","142695643892.41","159485764981.364","162974400538.602","180159059939.696","190616186925.857","169448348643.03","154330500666.591","167430244206.432","189667843131.771","198044885544.372","190464757618.834","221240745689.61","",
"Small states","SST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18863299509.4774","19622602880.293","20928988755.2121","23861901522.3335","26442389787.7358","29452425160.0343","32157101575.3517","37548499279.4225","45666838328.1882","42345142810.3717","48742472752.6238","55645058653.4025","57727407990.6274","57982838204.7294","59780398784.3019","47651449130.2579","46001025522.9257","50266237408.3076","55406470433.5854","51893174427.9368","45798557524.0281","59427304123.6317","",
"Sao Tome and Principe","STP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6120480.4288574","6587876.72061882","7087081.17591681","6900346.38417337","7340092.82060996","7556255.32188358","7687097.39377105","12387854.5375361","17150852.9475275","16682297.8356843","19288866.8596726","18504190.22039","21857169.7453685","22408123.094133","20130108.1649718","24240848.458735","28156193.1011824","27007820.3472521","25277518.2547961","26831613.7879019","29012446.263485","",
"Suriname","SUR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","76150000","90600000","101450000","112650000","119800000","124500000","135500000","113000000","97500000","98500000","103500000","112000000","104500000","137500000","64200000","37100000","36500000","31066666.6666667","34470588.2352941","57813432.8358209","84350678.7330317","80481296.7581047","87530000","87305000","70030232.5581395","134748484.848485","106509174.311927","147813191.489362","163789696.270665","224579370.88515","299447230.662225","609396070.999016","689617486.338798","894353369.763206","785428051.001822","916806294.164785","920440636.474908","1060303030.30303","966666666.666667","856969696.969697","589164983.756256","444562180.907427","848057480.935401","852127303.18258","699834080.036449","672881315.144314","674875482.233503","",
"Slovak Republic","SVK","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4919230065.35948","5024299112.80101","4741493146.02923","5445336167.35653","5375562182.02279","5842490359.65805","6566303403.15158","6851683003.75178","9249945335.02155","11717166749.2618","12943313651.1502","14617057470.9141","17606690345.2565","19168598698.8711","13567729271.4","16439733799.6167","18166018258.3658","17160805374.4652","17308618658.9961","19585928971.5439","17413223433.6047","16730438744.7537","17168920502.6671","20039960734.6251","20884192154.8941","19323255727.4304","22999378831.3175","",
"Slovenia","SVN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4606504245.85524","4676258852.69122","4617054321.72869","4932052798.61512","4997394858.27291","4394737408.52346","4578140177.69003","5059961097.25686","6429080180.49288","7378527653.21375","7461714960.82577","8082125203.86401","9793770464.87689","10710532555.7641","8660679678.22773","8426329373.46668","9394164022.50975","8724212295.24727","9276371928.58787","9811051359.69997","8595370844.87539","9028170765.78329","9996287774.23649","11002576443.3545","11205751771.4196","11031317456.0763","12366370763.6355","",
"Sweden","SWE","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","29652788443.3516","25741816565.9438","22668334447.5217","21234433749.3968","23092218984.9851","24218333081.5095","31527275254.085","37973443946.7542","42336110947.9044","43268926926.1195","48125907785.3619","45777288962.3811","45117974861.7741","34554050928.9","40606402280.9746","52817069238.6413","56113331345.0641","52411557453.2738","53787217449.2761","53950062935.7088","52984326908.3844","46582277255.5208","49824588429.82","60450515068.6964","66973288519.3702","67287872502.7097","72566479629.1779","84405811682.5472","81746597684.7567","60016593064.8828","72986505190.3514","83800780570.2383","76908307348.3593","78079093067.3887","76021184164.7858","68720206042.2203","68024476392.2724","70578760347.5044","72383856538.6978","68360132260.5716","67620423818.3724","80588074795.0861","",
"Eswatini","SWZ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","5739885.20229595","6579868.40263195","9379812.40375192","11759764.8047039","13019739.6052079","12739745.2050959","18596196.8680089","22115259.5290751","47262247.8386167","55040470.9345107","52738336.7139959","52897884.0846366","62097516.099356","71297148.1140754","86718935.6141601","97570107.8582435","101526891.522334","92834776.2018788","80513418.9031505","75442282.9255067","47785704.6708844","83238512.0350109","146758349.705305","203298878.38135","213024745.491288","350257024.697561","364690544.30884","386325385.69425","426893533.678122","436504449.701476","556819497.670315","510887818.947271","566927083.333333","518969665.17736","497372943.776086","588594037.292141","528535828.367657","482646835.599154","725539519.082052","940142470.121989","1088078860.88091","1135195318.61478","1221752547.76166","1139663281.36348","1245689899.33559","1443867508.05879","1527576909.8346","1515754299.63459","1362812689.6666","1355268661.2548","1288616751.52789","1191799409.90917","1312543550.34735","1354812244.62051","1328788441.57821","1056266692.16711","1264684044.26587","",
"Sint Maarten (Dutch part)","SXM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14301675.9776536","11396648.0446927","9608938.54748603","9776536.31284916","9664804.46927374","8770949.72067039","7765363.12849162","","","","","",
"Seychelles","SYC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","2785190.04467422","3519383.86844003","5235551.89118409","7690303.42868946","10873051.2614888","13206807.6838928","12605795.4629085","14126043.4169444","14209079.8341391","16315469.7940303","19265665.1577787","24410677.960446","29794374.2374647","28747457.5118674","37212614.0643445","40515758.2288772","51601944.5908745","50082022.5803339","55124807.1521817","64344064.3440643","65011368.4379967","80934285.6574419","91617415.1004352","94225549.836219","118117539.990899","111788305.591122","127372262.773723","115392449.126965","64273527.2727273","80359836.3636364","91102922.2602678","98949963.4388384","89890200.0592141","66301699.4981594","77905682.8916621","77886317.7449317","89283289.5504962","95826501.248103","100855103.161528","89230052.8019589","92010721.4451427","91098931.695951","95132663.8439807","71081719.9090734","65309386.0869072","75647882.7457817","",
"Syrian Arab Republic","SYR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10642800","10358800","11355100","11314100","11911600","12424300","14496600","13692200","13429100","8609200","7280500","5102600","5484000","6240000","6514000","6507000","6399000","6271000","6235000","6199000","6195600","",
"Chad","TCD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","18996554.5804137","21990595.6981996","21014594.0137667","23014448.1537248","26015356.7202518","25246803.2897409","38917610.4906746","47836696.5009122","52485166.2111256","49982479.5836392","48785539.6465216","52526916.4698881","62252052.1187308","78091905.4115578","79439605.7520507","105237436.776878","96437470.7422111","101778639.288827","115579325.852281","","","","","91812849.1990919","118341977.702777","104925295.456479","123392206.318049","127451605.202762","152054719.949055","182804040.187136","238555426.829296","193733203.618912","193404822.136538","157729533.490652","106987566.928018","158870588.386139","162815774.102516","178312992.93744","188058177.295162","150102646.24392","119246192.101469","157593551.700121","180972436.880255","210411297.757155","222058717.558757","15466799.5806231","51691571.0103027","58427066.2512899","79791463.67713","92571545.3374425","103773757.498823","210142330.184111","254624220.678503","352367626.942804","374726611.636932","304233661.140333","298400086.668098","292582519.068496","323002845.458564","322929864.774684","341981910.609362","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","821306414152.7","948079429087.978","1152805489340.89","1454039561115.08","1831124001623.95","1951440990906.15","2337990659718.84","2891286803139.76","3183301263465.15","3437127593045.04","3689069306894.77","3690295745170.91","3659148460996.12","4006914083941.97","4450699866944.32","4435989504188.61","4445335686288.73","5507998052840.14","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166244121478.616","204439435182.114","272061609369.269","342204780571.944","409516611730.663","520721290617.946","630715206478.508","455038927248.546","531016527527.331","627903546465.441","635563422140.168","657651083123.319","648830185502.684","534499327128.642","513103904879.612","581219696123.587","619169275563.002","621611130706.16","594722171704.421","740290228127.672","",
"Togo","TGO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","9380277.99087339","8154600.76873491","7346516.66701359","13876608.6678279","15508469.6719385","17954724.7235279","21572914.8350038","23983655.3443504","27871498.6425771","29235203.3346592","25325323.7753122","25421582.5666","26584386.7893834","35443620.8663318","34066634.3449048","43394498.4179674","43105163.2032576","48844084.3911809","48746788.8054334","63463232.2246542","88981619.616849","68081910.6360507","60558759.8290112","51697083.4448626","45771125.6058095","51417567.2156398","77099463.797758","103481607.564603","105758568.290827","120952336.349869","161676888.088361","178119314.345023","196243334.700962","112246460.161052","89623159.1699422","129548447.315468","135314582.631222","126153954.276171","110178495.090616","101060436.74031","111339292.432639","117969654.601591","134594618.928975","152455954.794762","159110657.111758","180764302.85416","204142460.476669","208631360.474618","269257744.843049","251091314.060542","248049138.803741","304106817.717867","266949721.901385","261657608.145461","339571688.357823","284591796.813223","845830684.016486","892360322.372927","982613681.065593","996445552.310846","1089311553.7904","1153734139.51653","",
"Thailand","THA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","346108451.595237","394213254.568248","464707873.563218","502054762.361978","539057721.153846","621990399.038462","720475961.538462","860423091.346154","927802879.807692","1041836504.80769","1129807653.84615","1293269269.23077","1504807677.88462","2078900695.8949","2625753895.6864","2777327901.35088","3343120940.58362","3990176342.27283","4804264524.66304","5759370093.39387","6959426534.93778","7889085516.30584","7801617992.96525","8862439624.17555","9575539163.43054","8527517613.01084","10289593576.1572","12257258502.1848","15934039974.0649","19325888650.6887","23216390869.8286","27742545993.228","30668657969.8505","33736314949.6832","37993200795.2286","44364765283.8428","46977788475.5768","39750066158.0204","30860481535.0319","35688943425.2665","35864359116.27","33474620711.6959","38295930409.8454","45045390337.6193","50864145351.8438","56066817337.5999","66900190063.8826","80427397720.6227","89031287803.9702","82997917505.2062","105505354150.295","107522276553.947","111208116307.576","115964427520.667","112317748261.997","109851172487.495","112205097403.701","123283991066.535","135368521395.72","139391482755.511","127368767515.506","136650259091.662","",
"Tajikistan","TJK","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","653429602.888087","325000000","791666666.666667","479534883.72093","344721804.511278","330407407.407407","196648054.145516","185926195.980793","255146021.117693","212891743.415738","","","","","","","","","","","","630276343.75949","722924625.873314","779459300.617103","694163156.189242","887767519.592413","795576655.563638","965063101.629297","1027231401.34627","1114989926.97054","1271006306.97837","","",
"Turkmenistan","TKM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164037905.730184","704895029.822522","947586899.762012","575721301.411909","568895755.820267","451503648.290618","420341150.261084","285739162.618569","491078431.372549","647105237.20288","1044878245.11974","1398888374.24734","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","27879958967.984","30217674741.0997","28964155905.7133","31702979759.5703","36200360264.0846","38541181702.6766","44403523686.6993","49715196129.374","66885243707.5715","90104397364.4991","91120144575.6055","102454544865.143","112761279018.416","125093571493.659","149143694538.923","173681464777.324","193830198137.316","189682969167.098","162527547523.382","164197767031.215","161125237699.062","164925478322.078","170755363425.358","196047135825.864","211590214689.545","221193717445.419","230368428242.146","249189346718.586","287129500090.799","326125580288.555","299882075642.749","314205877536.429","353931792028.989","346225879289.919","314433465917.712","352830214226.101","338818656786.84","296005215976.734","309942103645.303","356645913285.347","417705391468.095","486734759770.026","561140244556.304","644151984226.336","575794147739.524","705105380102.638","773791257280.587","764081350839.057","765315456967.368","777443374327.494","796401003505.446","767589565453.817","841441663134.643","833578696190.228","806194267117.035","675332456241.317","807246267878.849","",
"Timor-Leste","TLS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9300900","11928900","12087914.7418559","12880677.5752789","11027067.080392","11335229.9267729","11382464.0580177","11227290.0620867","10929078.1781555","10074062.9248479","8900172.65719845","9481511.56693396","9195582.90221655","10065798.5026822","11206633.2300582","15452324.5058106","18032820.3909876","24746905.9910719","26328700.5064378","37188878.7123346","33056810.4099352","27306620.0634034","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36649028012.6271","42618805507.71","51966993779.1051","61763144456.1336","63687926165.1068","65015230270.9223","68475697233.5595","76845814793.233","76722909868.117","73422523914.2726","84820639941.406","103144106647.922","123674790903.65","142639943134.457","160731695945.685","201603309923.453","173508161636.098","200441402885.158","246602552875.317","274298013492.977","242070926552.629","236572512949.949","191660088578.554","193311787996.852","191181189176.471","184253629312.767","187601789388.79","180976808287.22","229338012065.951","",
